,age,income,children,credit_history,overdue_payments,active_loans,years_in_job,employment_type,owns_property,assets_value,other_loans,education,city,marital_status,support_indicator ,credit_risk
1060,47,12202 złoty,3 dzieci,dobra historia,,3,6,stała,tak,20832 złoty,0,podstawowe,małe,kawaler/panna,0.6059900256020345,0
1061,18,16134 złoty,1 dzieci,brak historii,brak opóźnień,1,0,brak,tak,79272 złoty,0,podstawowe,małe,kawaler/panna,0.6715346190154593,0
1062,51,9004 złoty,2 dzieci,dobra historia,,2,6,stała,,32370 złoty,0,średnie,małe,żonaty/zamężna,0.6717301400960373,0
1063,22,,1 dzieci,dobra historia,brak opóźnień,2,13,stała,tak,119342 złoty,1,wyższe,średnie,żonaty/zamężna,0.6100233457085259,0
1064,36,40000 złoty,1 dzieci,dobra historia,brak opóźnień,3,5,określona,nie,,0,podstawowe,średnie,kawaler/panna,0.2201929023008915,0
1065,28,18703 złoty,2 dzieci,dobra historia,,1,4,brak,tak,500000 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.3277882632074431,0
1066,27,,3 dzieci,dobra historia,brak opóźnień,1,8,stała,nie,,0,średnie,średnie,żonaty/zamężna,0.0967972642519779,0
1067,51,27628 złoty,brak,,brak opóźnień,1,8,stała,tak,89495 złoty,1,średnie,małe,żonaty/zamężna,0.8814595014091411,0
1068,35,40000 złoty,brak,dobra historia,opóźnienia,0,14,brak,nie,97140 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.956907983769844,0
1069,43,27019 złoty,2 dzieci,dobra historia,,1,3,samozatrudnienie,tak,75715 złoty,0,podstawowe,duże,żonaty/zamężna,0.1755881203760991,0
1070,39,,4 dzieci,brak historii,,3,2,samozatrudnienie,tak,,0,wyższe,duże,kawaler/panna,0.1562305376241668,0
1071,44,9804 złoty,4 dzieci,brak historii,brak opóźnień,2,15,określona,tak,79065 złoty,1,średnie,średnie,żonaty/zamężna,0.6675928655400635,0
1072,40,12612 złoty,1 dzieci,dobra historia,2,4,12,stała,tak,78985 złoty,1,wyższe,średnie,żonaty/zamężna,0.72366900814481,0
1073,27,22847 złoty,brak,dobra historia,opóźnienia,2,3,określona,nie,82718 złoty,1,średnie,średnie,żonaty/zamężna,0.6334871604035756,0
1074,49,15872 złoty,brak,dobra historia,brak opóźnień,2,15,stała,nie,156340 złoty,1,podstawowe,małe,kawaler/panna,0.8344836081503909,0
1075,35,24281 złoty,3 dzieci,dobra historia,brak opóźnień,1,0,samozatrudnienie,tak,40730 złoty,1,średnie,średnie,żonaty/zamężna,0.1288670073949587,0
1076,24,16706 złoty,brak,dobra historia,,2,14,stała,,11027 złoty,0,średnie,duże,kawaler/panna,0.8817998418015248,0
1077,35,,brak,brak historii,brak opóźnień,1,15,samozatrudnienie,tak,77436 złoty,0,podstawowe,średnie,żonaty/zamężna,0.8221848055765115,0
1078,55,,3 dzieci,dobra historia,opóźnienia,1,17,samozatrudnienie,tak,100155 złoty,1,średnie,duże,kawaler/panna,0.4272092752119563,0
1079,48,40000 złoty,brak,,2,1,4,stała,nie,27172 złoty,1,podstawowe,średnie,kawaler/panna,0.3488388388610854,0
1080,36,34354 złoty,2 dzieci,brak historii,,1,9,określona,tak,25282 złoty,0,wyższe,średnie,żonaty/zamężna,0.5939203481113661,0
1081,36,40000 złoty,1 dzieci,dobra historia,opóźnienia,1,2,stała,tak,,0,wyższe,małe,kawaler/panna,0.495916426856544,0
1082,36,28853 złoty,brak,dobra historia,opóźnienia,2,17,stała,nie,,0,średnie,duże,kawaler/panna,0.8816545376213559,0
1083,60,,brak,dobra historia,opóźnienia,1,13,samozatrudnienie,tak,94457 złoty,1,wyższe,małe,żonaty/zamężna,0.0756138192403913,0
1084,43,40000 złoty,brak,dobra historia,,5,10,brak,tak,151927 złoty,0,podstawowe,średnie,kawaler/panna,0.546791080496721,1
1085,44,21665 złoty,1 dzieci,,,3,6,samozatrudnienie,nie,26089 złoty,0,podstawowe,małe,żonaty/zamężna,0.7430236397283426,0
1086,50,,brak,dobra historia,brak opóźnień,1,8,stała,,,0,średnie,małe,żonaty/zamężna,0.3508961741519698,0
1087,42,21559 złoty,brak,dobra historia,brak opóźnień,2,10,samozatrudnienie,,70665 złoty,0,podstawowe,średnie,kawaler/panna,0.5994979271175448,0
1088,37,5046 złoty,4 dzieci,,brak opóźnień,0,16,stała,tak,37501 złoty,1,podstawowe,średnie,żonaty/zamężna,0.2042131357498461,0
1089,38,,brak,dobra historia,brak opóźnień,2,13,stała,tak,,1,średnie,małe,żonaty/zamężna,0.7773688193758587,0
1090,39,,brak,dobra historia,brak opóźnień,1,8,stała,nie,415189 złoty,0,wyższe,małe,żonaty/zamężna,0.2697553433729712,0
1091,39,25975 złoty,brak,dobra historia,,0,6,samozatrudnienie,tak,,0,średnie,duże,żonaty/zamężna,0.9797369899983704,0
1092,47,21356 złoty,brak,,opóźnienia,2,12,określona,tak,69530 złoty,1,średnie,średnie,żonaty/zamężna,0.0832218127862052,0
1093,40,23901 złoty,5 dzieci,dobra historia,,0,14,samozatrudnienie,nie,,0,podstawowe,małe,żonaty/zamężna,0.2337713917601898,0
1094,47,16339 złoty,brak,,opóźnienia,0,15,stała,,,0,średnie,średnie,rozwiedziony/rozwiedziona,0.064054640649898,0
1095,39,,brak,brak historii,brak opóźnień,1,5,stała,,47465 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.98348662652119,0
1096,40,11458 złoty,3 dzieci,,,2,8,samozatrudnienie,tak,100065 złoty,0,wyższe,małe,kawaler/panna,0.0825506717629105,0
1097,20,24174 złoty,1 dzieci,dobra historia,brak opóźnień,3,13,samozatrudnienie,,68686 złoty,1,podstawowe,duże,kawaler/panna,0.3684831594081346,0
1098,49,29166 złoty,brak,brak historii,brak opóźnień,0,6,stała,nie,20040 złoty,0,wyższe,małe,żonaty/zamężna,0.3060552752630938,0
1099,43,19943 złoty,3 dzieci,dobra historia,opóźnienia,2,11,określona,nie,57720 złoty,0,podstawowe,średnie,kawaler/panna,0.287552172623308,0
1100,49,26514 złoty,2 dzieci,dobra historia,,0,10,stała,tak,76122 złoty,1,średnie,średnie,żonaty/zamężna,0.966740807778428,0
1101,18,13417 złoty,brak,brak historii,opóźnienia,2,6,stała,,167774 złoty,0,podstawowe,małe,żonaty/zamężna,0.8751653181176975,0
1102,60,,1 dzieci,,brak opóźnień,1,16,określona,tak,43675 złoty,0,wyższe,średnie,kawaler/panna,0.3256453887834727,0
1103,38,24794 złoty,3 dzieci,dobra historia,brak opóźnień,0,9,brak,nie,68608 złoty,0,wyższe,duże,żonaty/zamężna,0.674974804733996,0
1104,51,30923 złoty,brak,brak historii,brak opóźnień,3,6,określona,,,1,wyższe,duże,żonaty/zamężna,0.1434824832749179,0
1105,29,8626 złoty,2 dzieci,dobra historia,brak opóźnień,1,14,stała,,,0,podstawowe,małe,żonaty/zamężna,0.5510840149046523,0
1106,46,28595 złoty,4 dzieci,brak historii,brak opóźnień,1,18,stała,,65992 złoty,0,średnie,małe,kawaler/panna,0.8646412150997029,0
1107,29,16787 złoty,1 dzieci,dobra historia,brak opóźnień,1,10,stała,nie,227812 złoty,0,średnie,duże,żonaty/zamężna,0.9321494030388195,0
1108,33,20002 złoty,brak,dobra historia,opóźnienia,1,5,stała,nie,51915 złoty,0,wyższe,duże,żonaty/zamężna,0.3967315873435283,0
1109,59,,brak,,brak opóźnień,0,3,stała,tak,,0,średnie,duże,rozwiedziony/rozwiedziona,0.2480381071745042,0
1110,38,,1 dzieci,brak historii,brak opóźnień,4,9,stała,nie,70916 złoty,1,średnie,duże,kawaler/panna,0.2268087235213099,0
1111,42,35705 złoty,brak,dobra historia,brak opóźnień,1,22,samozatrudnienie,nie,94641 złoty,1,średnie,małe,żonaty/zamężna,0.6376461959097257,0
1112,48,22391 złoty,4 dzieci,dobra historia,opóźnienia,2,12,stała,tak,213711 złoty,0,wyższe,małe,żonaty/zamężna,0.3892716451842775,0
1113,44,,brak,brak historii,2,0,6,stała,nie,195254 złoty,1,średnie,małe,kawaler/panna,0.2322291477631745,0
1114,41,20780 złoty,brak,dobra historia,brak opóźnień,2,9,określona,nie,,0,średnie,małe,żonaty/zamężna,0.6161244862076889,0
1115,43,28130 złoty,2 dzieci,,2,2,5,brak,tak,48091 złoty,0,średnie,duże,kawaler/panna,0.6305325539779133,0
1116,64,27453 złoty,1 dzieci,dobra historia,opóźnienia,2,11,określona,tak,10000 złoty,1,podstawowe,średnie,żonaty/zamężna,0.0710779294385656,0
1117,39,21215 złoty,brak,dobra historia,opóźnienia,1,2,stała,tak,25451 złoty,0,średnie,małe,żonaty/zamężna,0.9767379664348956,0
1118,42,38043 złoty,brak,,brak opóźnień,0,11,stała,nie,60065 złoty,0,podstawowe,średnie,żonaty/zamężna,0.4528051259950232,0
1119,50,35783 złoty,1 dzieci,dobra historia,brak opóźnień,0,10,samozatrudnienie,tak,,1,średnie,małe,rozwiedziony/rozwiedziona,0.8041603052707066,0
1120,51,27083 złoty,3 dzieci,dobra historia,brak opóźnień,1,17,stała,,17763 złoty,0,wyższe,średnie,kawaler/panna,0.3367494569112131,0
1121,51,,1 dzieci,dobra historia,brak opóźnień,2,12,stała,tak,,0,wyższe,średnie,żonaty/zamężna,0.6956033743478564,0
1122,46,30597 złoty,brak,dobra historia,brak opóźnień,1,14,stała,nie,,0,wyższe,średnie,kawaler/panna,0.3433138784983097,0
1123,28,25774 złoty,brak,dobra historia,,0,13,stała,,,0,podstawowe,małe,kawaler/panna,0.1973302620585006,0
1124,56,,2 dzieci,dobra historia,brak opóźnień,2,11,określona,tak,52683 złoty,1,średnie,średnie,żonaty/zamężna,0.5072640926357315,0
1125,28,34536 złoty,3 dzieci,brak historii,,3,12,stała,,87818 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.0842305033901387,0
1126,43,13238 złoty,brak,brak historii,opóźnienia,1,11,stała,tak,32009 złoty,1,średnie,małe,żonaty/zamężna,0.5357414095765632,0
1127,32,12797 złoty,2 dzieci,dobra historia,brak opóźnień,1,4,stała,tak,14020 złoty,0,wyższe,duże,żonaty/zamężna,0.169044937042987,0
1128,39,15512 złoty,brak,dobra historia,,3,12,stała,,88997 złoty,0,podstawowe,małe,żonaty/zamężna,0.0369376085666741,0
1129,43,35884 złoty,1 dzieci,dobra historia,brak opóźnień,1,8,brak,,,1,średnie,średnie,kawaler/panna,0.7633131181121431,0
1130,43,,2 dzieci,dobra historia,brak opóźnień,1,18,samozatrudnienie,,,1,podstawowe,małe,kawaler/panna,0.6055165058092349,0
1131,44,26832 złoty,brak,,brak opóźnień,1,6,samozatrudnienie,,,0,średnie,średnie,żonaty/zamężna,0.6836885833425026,0
1132,56,,1 dzieci,dobra historia,opóźnienia,1,3,samozatrudnienie,tak,26150 złoty,0,podstawowe,małe,kawaler/panna,0.9847753595117876,0
1133,44,39392 złoty,brak,dobra historia,brak opóźnień,1,14,stała,nie,109283 złoty,0,średnie,małe,kawaler/panna,0.5710308627421878,0
1134,37,,brak,,brak opóźnień,3,0,stała,,,1,średnie,małe,kawaler/panna,0.2987517147401943,0
1135,49,11253 złoty,1 dzieci,brak historii,opóźnienia,0,14,samozatrudnienie,tak,,1,podstawowe,małe,kawaler/panna,0.0813902531520275,0
1136,51,13634 złoty,brak,,,0,14,określona,tak,19318 złoty,1,podstawowe,średnie,żonaty/zamężna,0.4713597624263655,1
1137,27,12197 złoty,1 dzieci,dobra historia,brak opóźnień,1,8,samozatrudnienie,tak,72861 złoty,1,średnie,duże,rozwiedziony/rozwiedziona,0.0147549315608129,0
1138,45,16831 złoty,brak,dobra historia,brak opóźnień,4,8,brak,tak,38948 złoty,0,średnie,małe,żonaty/zamężna,0.1885673240222909,0
1139,47,20101 złoty,1 dzieci,dobra historia,opóźnienia,2,4,stała,nie,26904 złoty,0,podstawowe,małe,kawaler/panna,0.5758742885208167,0
1140,37,12299 złoty,brak,brak historii,brak opóźnień,2,6,brak,,,1,podstawowe,średnie,żonaty/zamężna,0.872552548269206,0
1141,53,,2 dzieci,dobra historia,brak opóźnień,1,11,stała,,16485 złoty,0,podstawowe,średnie,żonaty/zamężna,0.8952512719297535,0
1142,38,11354 złoty,1 dzieci,brak historii,opóźnienia,3,12,brak,nie,37002 złoty,0,podstawowe,średnie,kawaler/panna,0.6643335615445088,0
1143,41,40000 złoty,4 dzieci,dobra historia,brak opóźnień,2,8,stała,tak,50667 złoty,1,średnie,małe,żonaty/zamężna,0.6052434003156809,0
1144,38,39838 złoty,3 dzieci,,opóźnienia,1,7,samozatrudnienie,,41463 złoty,1,podstawowe,duże,żonaty/zamężna,0.517537509327439,0
1145,40,34515 złoty,brak,dobra historia,brak opóźnień,3,11,samozatrudnienie,tak,82711 złoty,1,podstawowe,małe,kawaler/panna,0.3915888979004196,0
1146,29,15570 złoty,brak,brak historii,brak opóźnień,4,13,samozatrudnienie,tak,,0,średnie,średnie,kawaler/panna,0.5862167675594807,0
1147,25,26140 złoty,1 dzieci,dobra historia,brak opóźnień,0,10,stała,tak,,1,średnie,średnie,kawaler/panna,0.4385398620190738,0
1148,55,11629 złoty,1 dzieci,brak historii,brak opóźnień,0,12,stała,nie,130333 złoty,0,podstawowe,małe,żonaty/zamężna,0.8283980243486437,0
1149,31,34733 złoty,brak,,brak opóźnień,0,8,samozatrudnienie,nie,55754 złoty,1,średnie,małe,kawaler/panna,0.2157859272333315,0
1150,30,21226 złoty,brak,,opóźnienia,1,0,określona,nie,90559 złoty,1,średnie,małe,żonaty/zamężna,0.3534020090155479,0
1151,18,17949 złoty,1 dzieci,dobra historia,,4,14,stała,nie,18039 złoty,1,wyższe,duże,żonaty/zamężna,0.3715893202363757,0
1152,33,11945 złoty,3 dzieci,dobra historia,opóźnienia,1,0,stała,tak,36701 złoty,0,średnie,małe,kawaler/panna,0.6499380154033284,0
1153,26,6382 złoty,3 dzieci,,brak opóźnień,0,5,stała,nie,,0,średnie,małe,rozwiedziony/rozwiedziona,0.8653754333322075,0
1154,56,,brak,brak historii,,3,10,brak,tak,171361 złoty,1,podstawowe,duże,żonaty/zamężna,0.5157266829053111,0
1155,50,38422 złoty,brak,,opóźnienia,2,6,samozatrudnienie,,106952 złoty,0,wyższe,małe,kawaler/panna,0.9183254459933424,0
1156,33,18008 złoty,brak,dobra historia,brak opóźnień,2,10,samozatrudnienie,,11981 złoty,0,wyższe,małe,żonaty/zamężna,0.00218573324623,0
1157,62,20238 złoty,brak,dobra historia,opóźnienia,1,16,stała,,92169 złoty,1,wyższe,małe,żonaty/zamężna,0.963956541455218,0
1158,49,,2 dzieci,dobra historia,brak opóźnień,2,2,określona,tak,284225 złoty,0,wyższe,duże,żonaty/zamężna,0.9938933799484758,0
1159,36,40000 złoty,2 dzieci,dobra historia,brak opóźnień,4,11,stała,tak,97261 złoty,0,średnie,duże,żonaty/zamężna,0.1063565617565466,0
1160,18,40000 złoty,brak,dobra historia,,1,1,samozatrudnienie,tak,25792 złoty,0,średnie,małe,żonaty/zamężna,0.6222755341381793,0
1161,62,13545 złoty,brak,brak historii,2,3,8,samozatrudnienie,tak,,0,średnie,średnie,kawaler/panna,0.0935673948344636,0
1162,26,8339 złoty,brak,dobra historia,,1,6,samozatrudnienie,tak,89606 złoty,1,średnie,średnie,kawaler/panna,0.2620057229726202,0
1163,23,40000 złoty,3 dzieci,brak historii,brak opóźnień,2,2,brak,tak,,1,średnie,średnie,kawaler/panna,0.0726763223735683,0
1164,50,,brak,dobra historia,,0,16,stała,nie,,1,średnie,małe,żonaty/zamężna,0.8431857207762248,0
1165,64,24202 złoty,brak,dobra historia,brak opóźnień,0,11,określona,tak,171546 złoty,0,średnie,małe,żonaty/zamężna,0.7944815168153824,0
1166,53,11669 złoty,2 dzieci,dobra historia,opóźnienia,0,16,stała,tak,92253 złoty,0,średnie,duże,żonaty/zamężna,0.3159116003655158,0
1167,45,35653 złoty,2 dzieci,brak historii,opóźnienia,1,5,samozatrudnienie,tak,39026 złoty,0,średnie,średnie,żonaty/zamężna,0.5834581021670703,0
1168,45,20868 złoty,3 dzieci,brak historii,,2,15,określona,nie,195497 złoty,1,wyższe,małe,kawaler/panna,0.1286024319904649,0
1169,48,20816 złoty,brak,dobra historia,opóźnienia,2,12,samozatrudnienie,nie,25170 złoty,0,średnie,duże,kawaler/panna,0.2739758257244543,0
1170,47,34448 złoty,1 dzieci,dobra historia,opóźnienia,0,3,określona,nie,78601 złoty,1,średnie,średnie,kawaler/panna,0.692014939826879,0
1171,42,26034 złoty,brak,,,2,4,samozatrudnienie,tak,16779 złoty,0,wyższe,małe,kawaler/panna,0.0460743308886517,0
1172,41,,3 dzieci,brak historii,brak opóźnień,1,4,określona,tak,23505 złoty,0,podstawowe,średnie,kawaler/panna,0.3230770547520022,0
1173,39,18725 złoty,2 dzieci,brak historii,brak opóźnień,4,11,stała,nie,33745 złoty,0,wyższe,duże,kawaler/panna,0.2557741803766051,0
1174,32,30655 złoty,2 dzieci,,opóźnienia,1,11,brak,tak,100212 złoty,0,średnie,małe,kawaler/panna,0.6219193648209251,0
1175,37,28427 złoty,brak,dobra historia,opóźnienia,1,17,określona,nie,82568 złoty,1,średnie,małe,kawaler/panna,0.5961125178662634,0
1176,23,25109 złoty,2 dzieci,brak historii,opóźnienia,0,5,samozatrudnienie,tak,52492 złoty,1,średnie,małe,żonaty/zamężna,0.7166724505473574,0
1177,39,,brak,dobra historia,opóźnienia,1,12,określona,nie,137492 złoty,0,średnie,małe,żonaty/zamężna,0.9937401721783946,0
1178,30,18382 złoty,brak,dobra historia,brak opóźnień,1,11,stała,nie,62001 złoty,1,średnie,średnie,żonaty/zamężna,0.9264469926682054,0
1179,28,24084 złoty,brak,dobra historia,,0,6,brak,tak,,0,średnie,małe,kawaler/panna,0.3904351706798635,0
1180,41,4073 złoty,1 dzieci,,opóźnienia,4,13,samozatrudnienie,,,0,wyższe,małe,rozwiedziony/rozwiedziona,0.2510605747676285,1
1181,53,17591 złoty,brak,brak historii,brak opóźnień,1,8,stała,tak,33945 złoty,0,wyższe,duże,żonaty/zamężna,0.7931727362826286,0
1182,49,32271 złoty,3 dzieci,brak historii,,2,10,brak,nie,35436 złoty,1,podstawowe,średnie,żonaty/zamężna,0.6661250708222258,0
1183,24,18120 złoty,2 dzieci,,2,1,10,brak,tak,,0,średnie,małe,rozwiedziony/rozwiedziona,0.2496387889986279,0
1184,30,,brak,dobra historia,brak opóźnień,2,6,stała,nie,57869 złoty,0,średnie,małe,żonaty/zamężna,0.1981904799948238,0
1185,49,13085 złoty,1 dzieci,brak historii,,1,11,brak,,,0,wyższe,średnie,kawaler/panna,0.2164726398047596,0
1186,30,,brak,dobra historia,opóźnienia,1,12,określona,nie,83829 złoty,1,średnie,małe,kawaler/panna,0.8273432322824328,0
1187,37,28976 złoty,brak,dobra historia,brak opóźnień,1,15,stała,nie,80694 złoty,1,średnie,duże,żonaty/zamężna,0.7644165088604351,0
1188,45,33279 złoty,1 dzieci,,brak opóźnień,1,8,brak,tak,133794 złoty,0,średnie,duże,żonaty/zamężna,0.2241028192982102,0
1189,30,9291 złoty,3 dzieci,dobra historia,2,3,8,stała,tak,,1,średnie,duże,żonaty/zamężna,0.592111347824374,0
1190,41,20328 złoty,brak,,,4,4,określona,tak,90571 złoty,0,podstawowe,duże,żonaty/zamężna,0.5080396482454931,0
1191,26,19147 złoty,2 dzieci,dobra historia,opóźnienia,0,7,samozatrudnienie,tak,104979 złoty,0,podstawowe,duże,żonaty/zamężna,0.3499082390806725,0
1192,33,19143 złoty,2 dzieci,dobra historia,opóźnienia,1,6,samozatrudnienie,tak,58389 złoty,1,średnie,średnie,kawaler/panna,0.3907743275643535,0
1193,43,16187 złoty,brak,brak historii,brak opóźnień,2,11,stała,tak,,0,wyższe,małe,kawaler/panna,0.7139921071033218,0
1194,24,18526 złoty,1 dzieci,brak historii,opóźnienia,1,13,stała,nie,131367 złoty,1,podstawowe,małe,rozwiedziony/rozwiedziona,0.3979640344829039,0
1195,44,33685 złoty,2 dzieci,brak historii,,1,15,stała,tak,39741 złoty,0,średnie,średnie,kawaler/panna,0.8420579993926133,0
1196,39,,brak,dobra historia,opóźnienia,3,15,stała,,58355 złoty,0,średnie,małe,rozwiedziony/rozwiedziona,0.8076914054267463,0
1197,45,40000 złoty,3 dzieci,dobra historia,,0,13,brak,tak,,0,podstawowe,małe,kawaler/panna,0.1795529306632008,0
1198,42,28054 złoty,2 dzieci,brak historii,brak opóźnień,0,9,samozatrudnienie,tak,103375 złoty,0,średnie,średnie,rozwiedziony/rozwiedziona,0.7234459261615249,0
1199,53,21565 złoty,brak,,brak opóźnień,1,2,określona,,54332 złoty,0,średnie,średnie,kawaler/panna,0.851251353886449,0
1200,41,,4 dzieci,dobra historia,opóźnienia,0,12,samozatrudnienie,tak,81318 złoty,0,wyższe,średnie,kawaler/panna,0.8025560037160563,0
1201,35,10658 złoty,brak,dobra historia,2,2,5,stała,nie,12435 złoty,0,podstawowe,średnie,kawaler/panna,0.0520133781477978,0
1202,41,,3 dzieci,dobra historia,,0,8,samozatrudnienie,nie,,0,średnie,małe,żonaty/zamężna,0.0440650596830314,0
1203,45,,brak,dobra historia,brak opóźnień,1,9,określona,nie,117834 złoty,0,wyższe,średnie,żonaty/zamężna,0.5037979521372848,0
1204,40,,2 dzieci,,,3,5,samozatrudnienie,nie,,1,średnie,duże,żonaty/zamężna,0.87845661941542,0
1205,40,21520 złoty,brak,brak historii,2,1,5,stała,tak,27296 złoty,1,wyższe,średnie,żonaty/zamężna,0.276537491548192,0
1206,32,27584 złoty,2 dzieci,dobra historia,,1,10,stała,tak,29879 złoty,1,średnie,małe,kawaler/panna,0.141020545926879,0
1207,33,,brak,dobra historia,brak opóźnień,1,9,stała,tak,70275 złoty,0,średnie,małe,żonaty/zamężna,0.0089823409880269,0
1208,25,28097 złoty,brak,brak historii,,1,8,stała,tak,40965 złoty,0,średnie,małe,kawaler/panna,0.9479627903063138,0
